location_no,property_jibun_juso,property_doro_juso,zipcode,x_coordinate,y_coordinate,formated_price,jibun_juso
5570,송파구 삼전동 178-5,서울 송파구 백제고분로32길 11-17,5586,127.096020470678,37.5012700161822,3.90,서울특별시송파구 삼전동 178-5
5571,송파구 삼전동 26-15,서울 송파구 백제고분로23길 20,5600,127.091815250613,37.505589535239,5.76,서울특별시송파구 삼전동 26-15
5572,송파구 삼전동 38-12,서울 송파구 삼전로2길 27,5594,127.087515997037,37.5005978050329,7.40,서울특별시송파구 삼전동 38-12
5573,송파구 삼전동 39,서울 송파구 백제고분로22길 37,5595,127.088606351704,37.5002566823487,9.80,서울특별시송파구 삼전동 39
5574,송파구 삼전동 45-2,서울 송파구 삼전로6길 22,5592,127.089504241668,37.502493292541,6.20,서울특별시송파구 삼전동 45-2
5575,송파구 삼전동 50-14,서울 송파구 백제고분로24길 7,5583,127.090591285902,37.5028602543256,4.52,서울특별시송파구 삼전동 50-14
5576,송파구 삼전동 50-18,서울 송파구 백제고분로28길 16-25,5583,127.090458268495,37.5020945917242,4.50,서울특별시송파구 삼전동 50-18
5577,송파구 삼전동 53-4,서울 송파구 백제고분로28길 36-19,5596,127.089888543927,37.5000497437411,4.07,서울특별시송파구 삼전동 53-4
5578,송파구 삼전동 56-15,서울 송파구 백제고분로28길 28-6,5596,127.091057558282,37.5007070331554,1.90,서울특별시송파구 삼전동 56-15
5579,송파구 삼전동 60-10,서울 송파구 백제고분로28길 8-19,5583,127.091054126534,37.5024443547743,3.75,서울특별시송파구 삼전동 60-10
5580,송파구 삼전동 66-18,서울 송파구 삼학사로3길 38-1,5590,127.092496326244,37.4999051915438,4.65,서울특별시송파구 삼전동 66-18
5581,송파구 삼전동 67-15,서울 송파구 삼학사로3길 35,5597,127.092551779472,37.4996622369341,4.28,서울특별시송파구 삼전동 67-15
5582,송파구 삼전동 97,서울 송파구 백제고분로25길 16,5605,127.092031681095,37.5051891403975,3.95,서울특별시송파구 삼전동 97
5583,송파구 석촌동 1-6,서울 송파구 송파대로49길 64,5612,127.097897413897,37.506006051217,1.59,서울특별시송파구 석촌동 1-6
5584,송파구 석촌동 153-4,서울 송파구 석촌호수로18길 23-5,5615,127.101870346471,37.5050099646138,4.39,서울특별시송파구 석촌동 153-4
5585,송파구 석촌동 161,서울 송파구 백제고분로37가길 32,5610,127.102543471938,37.5067254360475,7.45,서울특별시송파구 석촌동 161
5586,송파구 석촌동 164-1,서울 송파구 백제고분로37가길 25,5610,127.102687541353,37.5060505484214,3.56,서울특별시송파구 석촌동 164-1
5587,송파구 석촌동 17-14,서울 송파구 삼학사로16길 24,5614,127.099712597378,37.5037577868062,2.50,서울특별시송파구 석촌동 17-14
5588,송파구 석촌동 171-1,서울 송파구 백제고분로39길 13-11,5615,127.104073972855,37.5052845621195,4.35,서울특별시송파구 석촌동 171-1
5589,송파구 석촌동 175-12,서울 송파구 백제고분로39길 10-20,5616,127.105943658802,37.5056545645796,1.77,서울특별시송파구 석촌동 175-12
5590,송파구 석촌동 212-6,서울 송파구 백제고분로34길 14-8,5679,127.0982284606,37.5013499220367,3.55,서울특별시송파구 석촌동 212-6
5591,송파구 석촌동 214-14,서울 송파구 백제고분로34길 14-19,5679,127.097643885469,37.5010858714328,2.63,서울특별시송파구 석촌동 214-14
5592,송파구 석촌동 215-2,서울 송파구 백제고분로34길 18-17,5679,127.097842325031,37.5007119701005,2.85,서울특별시송파구 석촌동 215-2
5593,송파구 석촌동 219-13,서울 송파구 삼학사로6길 8,5692,127.097598315634,37.4995264483606,1.82,서울특별시송파구 석촌동 219-13
5594,송파구 석촌동 223-9,서울 송파구 가락로 8-2,5693,127.097748905676,37.4979308224667,4.45,서울특별시송파구 석촌동 223-9
5595,송파구 석촌동 227-2,서울 송파구 삼학사로4길 26,5691,127.099510358902,37.499393576658,6.30,서울특별시송파구 석촌동 227-2
5596,송파구 석촌동 24-11,서울 송파구 송파대로49길 52,5611,127.098973316858,37.5060884075074,2.80,서울특별시송파구 석촌동 24-11
5597,송파구 석촌동 24-14,서울 송파구 송파대로49길 50,5611,127.099396529764,37.5063423157159,2.70,서울특별시송파구 석촌동 24-14
5598,송파구 석촌동 24-3,서울 송파구 석촌호수로 210,5611,127.10037230504,37.5065627773963,2.40,서울특별시송파구 석촌동 24-3
5599,송파구 석촌동 244-17,서울 송파구 가락로5길 17,5680,127.101392294679,37.5009192712258,6.00,서울특별시송파구 석촌동 244-17
5600,송파구 석촌동 245-5,서울 송파구 가락로5길 31-6,5680,127.100779217535,37.5022573385307,4.98,서울특별시송파구 석촌동 245-5
5601,송파구 석촌동 263-4,서울 송파구 가락로11길 27-3,5683,127.103587299498,37.502736406789,4.20,서울특별시송파구 석촌동 263-4
5602,송파구 석촌동 285,서울 송파구 백제고분로 348,5684,127.104643124891,37.5036153078471,12.30,서울특별시송파구 석촌동 285
5603,송파구 석촌동 291-2,서울 송파구 백제고분로40길 19-12,5686,127.107563043818,37.5031643449954,3.59,서울특별시송파구 석촌동 291-2
5604,송파구 석촌동 4-1,서울 송파구 백제고분로33길 31-11,5612,127.098140478912,37.5054135288999,9.50,서울특별시송파구 석촌동 4-1
5605,송파구 석촌동 54-2,서울 송파구 백제고분로36나길 30,5614,127.099799828323,37.5055679223995,3.38,서울특별시송파구 석촌동 54-2
5606,송파구 석촌동 54-8,서울 송파구 백제고분로36나길 16,5614,127.100070479319,37.5043025922912,6.00,서울특별시송파구 석촌동 54-8
5607,송파구 석촌동 77-1,서울 송파구 백제고분로37나길 4,5615,127.103121319531,37.5041918478066,4.75,서울특별시송파구 석촌동 77-1
5608,송파구 송파동 110-1,서울 송파구 가락로21길 44,5669,127.111582985964,37.5054466461608,4.50,서울특별시송파구 송파동 110-1
5609,송파구 송파동 111-10,서울 송파구 가락로21길 33,5666,127.110742954105,37.5049502621726,1.95,서울특별시송파구 송파동 111-10
5610,송파구 송파동 117-41,서울 송파구 가락로21길 48,5669,127.111914884088,37.5056445532445,5.90,서울특별시송파구 송파동 117-41
5611,송파구 송파동 118,서울 송파구 백제고분로44길 13-8,5665,127.112417713232,37.507225158814,4.50,서울특별시송파구 송파동 118
5612,송파구 송파동 118-23,서울 송파구 백제고분로44길 27,5665,127.112991352924,37.5062457600572,4.70,서울특별시송파구 송파동 118-23
5613,송파구 송파동 119,서울 송파구 가락로 187,5664,127.114095713741,37.5056922024259,17.20,서울특별시송파구 송파동 119
5614,송파구 송파동 149-2,서울 송파구 가락로28길 7-18,5671,127.117316993468,37.5067880025474,4.49,서울특별시송파구 송파동 149-2
5615,송파구 송파동 151,서울 송파구 가락로 192,5670,127.116178045093,37.5050878510736,15.65,서울특별시송파구 송파동 151
5616,송파구 송파동 161,서울 송파구 오금로24길 13,5672,127.119255426618,37.5059447033373,11.90,서울특별시송파구 송파동 161
5617,송파구 송파동 162,서울 송파구 오금로32길 14,5672,127.118675108271,37.5047238856642,15.75,서울특별시송파구 송파동 162
5618,송파구 송파동 163-14,서울 송파구 오금로32길 42,5672,127.117798689097,37.5034792135819,9.75,서울특별시송파구 송파동 163-14
5619,송파구 송파동 164,서울 송파구 송이로 27-1,5672,127.117372672587,37.5029809312958,12.20,서울특별시송파구 송파동 164
5620,송파구 송파동 166,서울 송파구 오금로32길 5,5673,127.121096127946,37.503928273964,20.00,서울특별시송파구 송파동 166
5621,송파구 송파동 170,서울 송파구 송이로 50,5678,127.118035141913,37.5006593715373,11.30,서울특별시송파구 송파동 170
5622,송파구 송파동 171,서울 송파구 송이로12길 11,5678,127.117028504575,37.5001404027447,18.80,서울특별시송파구 송파동 171
5623,송파구 송파동 173-1,서울 송파구 송이로 36,5674,127.116884200618,37.5020983403858,7.00,서울특별시송파구 송파동 173-1
5624,송파구 송파동 183-1,서울 송파구 송파대로36가길 15-16,5678,127.116422245133,37.5004413069477,4.73,서울특별시송파구 송파동 183-1
5625,송파구 송파동 243,서울 송파구 오금로32길 31,5673,127.120006146918,37.5026771694066,18.15,서울특별시송파구 송파동 243
5626,송파구 송파동 31,서울 송파구 석촌호수로 278,5623,127.106348729352,37.5103252782136,3.70,서울특별시송파구 송파동 31
5627,송파구 송파동 32-1,서울 송파구 석촌호수로 268,5623,127.105710627149,37.5097099245285,4.95,서울특별시송파구 송파동 32-1
5628,송파구 송파동 33,서울 송파구 송파대로48길 29,5623,127.107151025491,37.5103541961903,11.20,서울특별시송파구 송파동 33
5629,송파구 송파동 56-4,서울 송파구 오금로16길 10-7,5618,127.108389296123,37.5107418496975,3.10,서울특별시송파구 송파동 56-4
5630,송파구 송파동 58-15,서울 송파구 백제고분로45길 40,5618,127.107588087644,37.511079918093,3.60,서울특별시송파구 송파동 58-15
5631,송파구 송파동 58-4,서울 송파구 오금로 126,5618,127.108795565498,37.5113607362582,13.30,서울특별시송파구 송파동 58-4
5632,송파구 송파동 85,서울 송파구 백제고분로42길 4-5,5667,127.109177303789,37.5057715439154,2.50,서울특별시송파구 송파동 85
5633,송파구 송파동 86-1,서울 송파구 백제고분로42길 6-9,5667,127.109347952881,37.5054502679465,1.87,서울특별시송파구 송파동 86-1
5634,송파구 송파동 88-12,서울 송파구 백제고분로42길 18-24,5667,127.109351143985,37.5043814028258,2.85,서울특별시송파구 송파동 88-12
5635,송파구 송파동 90-10,서울 송파구 송파대로40길 7-9,5667,127.109719598709,37.5038318084838,2.50,서울특별시송파구 송파동 90-10
5636,송파구 송파동 94-12,서울 송파구 가락로21길 4-5,5668,127.111597632476,37.5032814271806,4.85,서울특별시송파구 송파동 94-12
5637,송파구 송파동 95-31,서울 송파구 가락로17길 4-5,5668,127.110488439527,37.5026165368674,2.60,서울특별시송파구 송파동 95-31
5638,송파구 송파동 95-63,서울 송파구 가락로17길 4-7,5668,127.110611275814,37.5027045402294,2.18,서울특별시송파구 송파동 95-63
5639,송파구 송파동 95-7,서울 송파구 가락로19길 12,5668,127.110513688314,37.5034034512148,1.09,서울특별시송파구 송파동 95-7
5640,송파구 신천동 11,서울 송파구 오금로 20,5504,127.10261654141,37.5200313952778,20.90,서울특별시송파구 신천동 11
5641,송파구 신천동 17,서울 송파구 올림픽로 435,5507,127.10615089337,37.5205366173754,21.70,서울특별시송파구 신천동 17
5642,송파구 신천동 7,서울 송파구 올림픽로35길 104,5504,127.099280476931,37.5188849274204,21.50,서울특별시송파구 신천동 7
5643,송파구 신천동 7-14,서울 송파구 올림픽로35가길 10,5510,127.102280367857,37.5169785483722,30.00,서울특별시송파구 신천동 7-14
5644,송파구 신천동 7-18,서울 송파구 올림픽로 269,5510,127.1007349885,37.5144542739603,9.20,서울특별시송파구 신천동 7-18
5645,송파구 오금동 11,서울 송파구 양재대로72길 15,5652,127.129259504158,37.5093910634084,6.05,서울특별시송파구 오금동 11
5646,송파구 오금동 112,서울 송파구 문정로23길 16,5731,127.141443342129,37.5025400100339,3.48,서울특별시송파구 오금동 112
5647,송파구 오금동 114-11,서울 송파구 문정로23길 11,5731,127.141414369999,37.5022294682817,3.45,서울특별시송파구 오금동 114-11
5648,송파구 오금동 116-15,서울 송파구 마천로27길 13,5731,127.140696417698,37.5035348005683,3.15,서울특별시송파구 오금동 116-15
5649,송파구 오금동 116-8,서울 송파구 마천로27길 11,5731,127.140719418916,37.5033769171144,1.45,서울특별시송파구 오금동 116-8
5650,송파구 오금동 117-2,서울 송파구 문정로25길 23,5731,127.14136313428,37.5034266949176,5.38,서울특별시송파구 오금동 117-2
5651,송파구 오금동 131-9,서울 송파구 동남로28길 11,5739,127.139222314318,37.5023641594126,5.50,서울특별시송파구 오금동 131-9
5652,송파구 오금동 133-9,서울 송파구 마천로28길 3-20,5738,127.140590373889,37.5014446852403,3.10,서울특별시송파구 오금동 133-9
5653,송파구 오금동 135,서울 송파구 성내천로 103,5738,127.141108796088,37.5004883708335,11.00,서울특별시송파구 오금동 135
5654,송파구 오금동 137-3,서울 송파구 동남로28길 28-10,5738,127.140081249105,37.5010284850435,3.49,서울특별시송파구 오금동 137-3
5655,송파구 오금동 138,서울 송파구 성내천로 87,5738,127.139584273161,37.5014248849179,7.60,서울특별시송파구 오금동 138
5656,송파구 오금동 139-14,서울 송파구 동남로28길 12-13,5739,127.138899905924,37.5016423833381,3.70,서울특별시송파구 오금동 139-14
5657,송파구 오금동 145-10,서울 송파구 문정로 231-11,5742,127.140640091805,37.499251398805,2.90,서울특별시송파구 오금동 145-10
5658,송파구 오금동 149-1,서울 송파구 성내천로12길 3-8,5740,127.138126406392,37.500502978019,3.95,서울특별시송파구 오금동 149-1
5659,송파구 오금동 155-6,서울 송파구 성내천로14길 11-16,5740,127.138436697789,37.4993237392692,2.32,서울특별시송파구 오금동 155-6
5660,송파구 오금동 157-12,서울 송파구 문정로17길 8,5742,127.140210311408,37.4985018225298,3.40,서울특별시송파구 오금동 157-12
5661,송파구 오금동 158-2,서울 송파구 문정로17길 9,5742,127.139848431592,37.4984408929956,3.18,서울특별시송파구 오금동 158-2
5662,송파구 오금동 160,서울 송파구 문정로 195,5742,127.139059809813,37.4964543852991,9.75,서울특별시송파구 오금동 160
5663,송파구 오금동 164,서울 송파구 동남로 272,5740,127.136905244926,37.4992573178827,7.10,서울특별시송파구 오금동 164
5664,송파구 오금동 165,서울 송파구 오금로 407,5741,127.136727327347,37.4979386318395,8.90,서울특별시송파구 오금동 165
5665,송파구 오금동 166,서울 송파구 오금로 405,5741,127.135337701813,37.4985544476068,14.00,서울특별시송파구 오금동 166
